STT,Mã hồ sơ,Nhóm trạng thái,Trạng thái chi tiết,Số bản ghi hiện tại,Kiểm chứng 10%,Bản ghi giữ lại (#1),Thời gian cập nhật
2062,H31.05.02.H31.09.2009.783,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:08:43
2063,H31.05.02.H31.09.2009.782,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:08:58
2064,H31.05.02.H31.09.2009.780,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:09:12
2065,H31.05.02.H31.09.2009.779,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:09:27
2066,H31.05.02.H31.09.2009.777,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:09:41
2067,H31.05.02.H31.09.2009.776,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:09:55
2068,H31.05.02.H31.09.2008.775,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:10:09
2069,H31.05.02.H31.09.2009.774,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:10:24
2070,H31.05.02.H31.09.2006.772,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:10:38
2071,H31.05.02.H31.09.2008.770,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc Thiết kế bản vẽ thi công công trình Nhà lớp học Trường THPT Nguyễn Thiện Thuật tại xã Bạch Sam, huyện Mỹ Hào",2026-09-21 13:15:54
2072,H31.05.02.H31.09.2008-2009.771,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:11:06
2073,H31.05.02.H31.09.2008.769,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:11:21
2074,H31.05.02.H31.09.2008.767,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:11:35
2075,H31.05.02.H31.09.2008.768,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:11:50
2076,H31.05.02.H31.09.2006-2008.766,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:12:04
2077,H31.05.02.H31.09.2008.765,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:12:18
2078,H31.05.02.H31.09.2015.759,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:12:33
2079,H31.05.02.H31.09.2015.758,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:12:47
2080,H31.05.02.H31.09.2015.757,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:13:01
2081,H31.05.02.H31.09.2015.756,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:13:15
2082,H31.05.02.H31.09.2015.755,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:13:30
2083,H31.05.02.H31.09.2015.754,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:13:44
2084,H31.05.02.H31.09.2015.753,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:13:58
2085,H31.05.02.H31.09.2015.752,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:14:13
2086,H31.05.02.H31.09.2014.751,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:14:27
2087,H31.05.02.H31.09.2015.750,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:14:41
2088,H31.05.02.H31.09.2015.749,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:14:55
2089,H31.05.02.H31.09.2015.748,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:15:09
2090,H31.05.02.H31.09.2015.747,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:15:24
2091,H31.05.02.H31.09.2014-2015.746,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:15:38
2092,H31.05.02.H31.09.2014.745,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:15:52
2093,H31.05.02.H31.09.2014.744,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:16:06
2094,H31.05.02.H31.09.2014.743,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:16:21
2095,H31.05.02.H31.09.2014.742,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:16:35
2096,H31.05.02.H31.09.2014.740,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:16:49
2097,H31.05.02.H31.09.2014.739,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:17:03
2098,H31.05.02.H31.09.2014.738,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:17:17
2099,H31.05.02.H31.09.2009.737,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:17:26
2100,H31.05.02.H31.09.2013.736,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:17:40
2101,H31.05.02.H31.09.2010.734,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:17:54
2102,H31.05.02.H31.09.2010.733,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:18:09
2103,H31.05.02.H31.09.2012.735,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:18:23
2104,H31.05.02.H31.09.2009-2010.708,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ về việc thiết kế bản vẽ thi công công trình nhà lớp học Trường THPT Nguyễn Trung Ngạn tại xã Hồ Tùng Mậu, huyện Ân Thi",2026-09-21 13:16:03
2105,H31.05.02.H31.09.2010.709,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:18:52
2106,H31.05.02.H31.09.2010.702,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:19:06
2107,H31.05.02.H31.09.2009.701,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:19:14
2108,H31.05.02.H31.09.2009.700,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:19:23
2109,H31.05.02.H31.09.2010.699,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:19:37
2110,H31.05.02.H31.09.2010.698,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:19:51
2111,H31.05.02.H31.09.2008.693,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:20:06
2112,H31.05.02.H31.09.2008.692,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ thiết kế cơ sở nhà lớp học trường THPT Đức Hợp tại xã Đức Hợp, huyện Kim Động",2026-09-21 13:16:06
2113,H31.05.02.H31.09.2008.691,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:20:34
2114,H31.05.02.H31.09.2006.689,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:20:49
2115,H31.05.02.H31.09.2008.690,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:21:03
2116,H31.05.02.H31.09.2015.688,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc thẩm định báo cáo kinh tế, kỹ thuật công trình nhà văn hóa xã Đông Tảo, huyện Khoái Châu",2026-09-21 13:16:09
2117,H31.05.02.H31.09.2015.685,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc thẩm định thiết kế bản vẽ thi công - dự toán công trình: Cải tạo, sửa chữa và nâng cấp xưởng điện - điện tử Trường Đại học Sư phạm Kỹ thuật Hưng Yên tại xã Dân Tiến, huyện Khoái Châu, tỉnh Hưng Yên (Tập 1)",2026-09-21 13:16:11
2118,H31.05.02.H31.09.2014.684,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:21:46
2119,H31.05.02.H31.09.2013.678,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:22:00
2120,H31.05.02.H31.09.2014.679,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Thẩm tra thiết kế bản vẽ thi công dự toán công trình cải tạo, nâng cấp nhà bếp, nhà ăn bán trú trường THCS Nguyễn Thiện Thuật tại thị trấn Khoái Châu, huyện Khoái Châu",2026-09-21 13:16:14
2121,H31.05.02.H31.09.2012.677,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:22:29
2122,H31.05.02.H31.09.2012.676,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:22:43
2123,H31.05.02.H31.09.2012.675,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:22:57
2124,H31.05.02.H31.09.2012.674,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:23:12
2125,H31.05.02.H31.09.2009.673,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:23:20
2126,H31.05.02.H31.09.2009.672,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:23:28
2127,H31.05.02.H31.09.2009.671,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:23:43
2128,H31.05.02.H31.09.2011.668,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:23:57
2129,H31.05.02.H31.09.2010-2011.667,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:24:12
2130,H31.05.02.H31.09.2011.670,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:24:26
2131,H31.05.02.H31.09.2011.669,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:24:40
2132,H31.05.02.H31.09.2010.652,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc thiết kế bản vẽ thi công công trình Trường THPT Nguyễn Siêu (gđ II) tại xã Đông kết huyện Khoái Châu,2026-09-21 13:16:18
2133,H31.05.02.H31.09.2008.653,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:25:09
2134,H31.05.02.H31.09.2008.651,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:25:23
2135,H31.05.02.H31.09.2009.643,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:25:31
2136,H31.05.02.H31.09.2009.642,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:25:39
2137,H31.05.02.H31.09.2009.641,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:25:54
2138,H31.05.02.H31.09.2009.640,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:26:08
2139,H31.05.02.H31.09.2010.644,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:26:22
2140,H31.05.02.H31.09.2009.639,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:26:36
2141,H31.05.02.H31.09.2008.631,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:26:50
2142,H31.05.02.H31.09.2008.630,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:27:04
2143,H31.05.02.H31.09.2008.632,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:27:19
2144,H31.05.02.H31.09.2008.629,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:27:33
2145,H31.05.02.H31.09.2006.626,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:27:47
2146,H31.05.02.H31.09.2008.628,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:28:01
2147,H31.05.02.H31.09.2008.627,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:28:16
2148,H31.05.02.H31.09.2015.624,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:28:30
2149,H31.05.02.H31.09.2006.625,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc thiết kế cơ sở dự án đầu tư xây dựng khu dân cư mới tại xã An Vỹ, huyện Khoái Châu",2026-09-21 13:16:24
2150,H31.05.02.H31.09.2014.618,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:28:58
2151,H31.05.02.H31.09.2014.617,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:29:12
2152,H31.05.02.H31.09.2011-2012.612,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:29:26
2153,H31.05.02.H31.09.2012.611,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:29:40
2154,H31.05.02.H31.09.2011.604,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:29:55
2155,H31.05.02.H31.09.2011.603,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:30:09
2156,H31.05.02.H31.09.2011.602,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:30:23
2157,H31.05.02.H31.09.2011.601,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:30:37
2158,H31.05.02.H31.09.2011.600,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:30:52
2159,H31.05.02.H31.09.2011.599,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:31:06
2160,H31.05.02.H31.09.2011.596,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:31:20
2161,H31.05.02.H31.09.2011.594,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:31:34
2162,H31.05.02.H31.09.2010-2011.595,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:31:49
2163,H31.05.02.H31.09.2006-2010.593,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:32:03
2164,H31.05.02.H31.09.2010.592,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:32:17
2165,H31.05.02.H31.09.2010.591,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:32:32
2166,H31.05.02.H31.09.2010.583,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:32:46
2167,H31.05.02.H31.09.2009.582,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc thẩm định quy hoạch chi tiết công trình: Khu tái định cư 7 vị trí của 4 xã Vân Du, Đào Dương, Tân Phúc, Bãi Sậy huyện Ân Thi",2026-09-21 13:16:29
2168,H31.05.02.H31.09.2009.580,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:33:14
2169,H31.05.02.H31.09.2008-2009.581,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc tham gia ý kiến thiết kế cơ sở công trình Trung tâm bồi dưỡng chính trị huyện Ân Thi tại Thị trấn Ân Thi, huyện Ân Thi",2026-09-21 13:16:31
2170,H31.05.02.H31.09.2008.577,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:33:43
2171,H31.05.02.H31.09.2008.576,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:33:57
2172,H31.05.02.H31.09.2008.579,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:34:11
2173,H31.05.02.H31.09.2008.578,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:34:25
2174,H31.05.02.H31.09.2008.539,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:34:34
2175,H31.05.02.H31.09.2008.538,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:34:42
2176,H31.05.02.H31.09.2006-2008.540,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:34:56
2177,H31.05.02.H31.09.2006.537,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:35:10
2178,H31.05.02.H31.09.2015.1206,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:35:24
2179,H31.05.02.H31.09.2014.1205,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:35:38
2180,H31.05.02.H31.09.2014.1204,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:35:52
2181,H31.05.02.H31.09.2013-2014.1202,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:36:06
2182,H31.05.02.H31.09.2014.1197,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:36:20
2183,H31.05.02.H31.09.2014.1195,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:36:34
2184,H31.05.02.H31.09.2014.1194,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:36:48
2185,H31.05.02.H31.09.2014.1192,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:37:02
2186,H31.05.02.H31.09.2012.1187,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:16:38
2187,H31.05.02.H31.09.2012.1186,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:16:42
2188,H31.05.02.H31.09.2012.1185,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:16:45
2189,H31.05.02.H31.09.2012.1184,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:16:49
2190,H31.05.02.H31.09.2012.1183,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:16:53
2191,H31.05.02.H31.09.2012.1182,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:16:57
2192,H31.05.02.H31.09.2012.1181,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:17:00
2193,H31.05.02.H31.09.2012.1180,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:17:04
2194,H31.05.02.H31.09.2010-2012.1179,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc thẩm định thiết kế bản vẽ thi công công trình: Nhà ăn Trường Cao đẳng công nghiệp Hưng Yên tại xã Giai Phạm, huyện Yên Mỹ",2026-09-21 13:17:06
2195,H31.05.02.H31.09.2010.1173,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:39:12
2196,H31.05.02.H31.09.2010.1172,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:39:26
2197,H31.05.02.H31.09.2011.1167,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:39:40
2198,H31.05.02.H31.09.2011.1166,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:39:54
2199,H31.05.02.H31.09.2011.1165,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:40:08
2200,H31.05.02.H31.09.2011.1164,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:40:22
2201,H31.05.02.H31.09.2011.1161,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:40:36
2202,H31.05.02.H31.09.2011.1160,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:40:50
2203,H31.05.02.H31.09.2011.1159,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:41:04
2204,H31.05.02.H31.09.2011.1158,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:41:18
2205,H31.05.02.H31.09.2008-2011.1157,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:41:33
2206,H31.05.02.H31.09.2011.1156,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:41:47
2207,H31.05.02.H31.09.2011.1155,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:42:01
2208,H31.05.02.H31.09.2011.1154,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:42:15
2209,H31.05.02.H31.09.2011.1153,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:42:29
2210,H31.05.02.H31.09.2011.1152,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ về việc thiết kế cơ sở công trình khu nhà ở A - LK 14, 15, 16 thấp tầng tại xã Liêu Xá, huyện Yên Mỹ",2026-09-21 13:17:11
2211,H31.05.02.H31.09.2010.1150,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:42:57
2212,H31.05.02.H31.09.2009.1148,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:43:12
2213,H31.05.02.H31.09.2008.1147,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:43:26
2214,H31.05.02.H31.09.2009.1149,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:43:40
2215,H31.05.02.H31.09.2010.1142,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:43:54
2216,H31.05.02.H31.09.2010.1141,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:44:09
2217,H31.05.02.H31.09.2010.1140,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:44:23
2218,H31.05.02.H31.09.2010.1135,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:44:37
2219,H31.05.02.H31.09.2010.1134,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Hồ sơ về việc cấp phép xây dựng trạm thu phát sóng BTS tại xã Trung Hưng - huyện Yên Mỹ,2026-09-21 13:17:15
2220,H31.05.02.H31.09.2010.1133,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:45:06
2221,H31.05.02.H31.09.2010.1132,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Hồ sơ về việc cấp phép xây dựng trạm thu phát sóng BTS tại xã Tân Lập - huyện Yên Mỹ,2026-09-21 13:17:18
2222,H31.05.02.H31.09.2010.1131,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:45:34
2223,H31.05.02.H31.09.2010.1130,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:45:49
2224,H31.05.02.H31.09.2009.1129,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:46:03
2225,H31.05.02.H31.09.2009.1128,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:46:17
2226,H31.05.02.H31.09.2009.1127,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ về việc tham gia ý kiến thiết kế cơ sở công trình Trung tâm Giáo dục thường xuyên Phố Nối xã Liêu Xá, huyện Yên Mỹ",2026-09-21 13:17:21
2227,H31.05.02.H31.09.2009.1126,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:46:46
2228,H31.05.02.H31.09.2007-2010.1120,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ về việc thẩm định dự toán điều chỉnh giá trị gói thầu xây lắp công trình: San nền, đường giao thông nội bộ khu dân cư mới thị trấn Yên Mỹ",2026-09-21 13:17:23
2229,H31.05.02.H31.09.2010.1119,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:47:15
2230,H31.05.02.H31.09.2010.1118,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:47:29
2231,H31.05.02.H31.09.2009.1112,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:47:43
2232,H31.05.02.H31.09.2009.1109,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Hồ sơ về công trình hệ thống bao che lò đốt rác Trung tâm y tế huyện Yên Mỹ,2026-09-21 13:17:26
2233,H31.05.02.H31.09.2008.1108,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:48:12
2234,H31.05.02.H31.09.2008.1106,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Hồ sơ về việc thẩm định dự toán Ủy ban nhân dân huyện Yên Mỹ,2026-09-21 13:17:29
2235,H31.05.02.H31.09.2007.1107,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:48:41
2236,H31.05.02.H31.09.2006.1104,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ về việc thiết kế bản vẽ thi công công trình tu bổ, tôn tạo khi di tích lịch sử đại danh y Hải Thượng Lãn Ông tại xã Liêu Xá, huyện Yên Mỹ",2026-09-21 13:17:31
2237,H31.05.02.H31.09.2015.1102,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:49:10
2238,H31.05.02.H31.09.2014.1095,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ về việc thẩm tra thiết kế bản vẽ thi công - dự toán công trình nà làm việc 2 tầng và các hạng mục phụ trợ trụ sở Đảng ủy - HĐND - UBND xã Lạc Hồng, huyện Văn Lâm",2026-09-21 13:17:33
2239,H31.05.02.H31.09.2012.1092,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:49:38
2240,H31.05.02.H31.09.2012.1091,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:49:53
2241,H31.05.02.H31.09.2012.1088,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:50:07
2242,H31.05.02.H31.09.2012.1087,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:50:21
2243,H31.05.02.H31.09.2010-2011.1085,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:50:35
2244,H31.05.02.H31.09.2010-2011.1084,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:50:49
2245,H31.05.02.H31.09.2010-2011.1083,HOÀN THÀNH,Chưa xử lý,-,false,-,2026-09-19 19:51:03
2246,H31.05.02.H31.09.2011.1081,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:17:39
2247,H31.05.02.H31.09.2011.1079,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 13:17:42
